datetime,river discharge,Name,day,month,year,Tempmax,Tempmin,Temp,Humidity,Precip,Preciprob,Precipcover,preciptype,Windspeed,Winddir,Sealevelpressure,Cloudcover,Severrisk,Moonphase
24/08/2022,321.11,Lagos,24,8,2022,30,23.1,26.3,79.7,0,0,0,rain,21.6,191.7,1015.3,57.5,10,0.91
26/08/2022,309.46,Lagos,26,8,2022,28,24.6,25.8,83,0,0,0,rain,31.7,206.8,1012.9,64.7,10,0.97
27/08/2022,357.1,Lagos,27,8,2022,28,23.1,25.2,88.1,22,100,12.5,rain,27.7,189.5,1011.8,76.9,10,0
28/08/2022,441.59,Lagos,28,8,2022,28,23.9,25.6,83.8,1,100,4.17,rain,20.5,190.7,1013.6,63.2,10,0.04
30/08/2022,571.8,Lagos,30,8,2022,27.1,23.8,25.2,90.5,13,100,8.33,rain,25.9,197.5,1012.3,67.8,10,0.11
31/08/2022,607.13,Lagos,31,8,2022,29,23.8,25.7,88.3,1,100,4.17,rain,25.9,198.7,1013.2,76.7,10,0.15
01/09/2022,628.51,Lagos,1,9,2022,28,24,25.3,88.9,2,100,8.33,rain,16.6,194.1,1014.2,58.6,10,0.18
02/09/2022,884.12,Lagos,2,9,2022,29,23.9,25.9,85.7,0,0,0,rain,16.6,198.7,1015.3,60.5,10,0.22
03/09/2022,1344.86,Lagos,3,9,2022,30,24.9,26.8,84.3,4,100,4.17,rain,22.3,189.4,1014.9,68.9,30,0.25
04/09/2022,1255.03,Lagos,4,9,2022,26,23.1,24.9,92,13,100,8.33,rain,21.6,212.5,1015.4,64,30,0.29
05/09/2022,873.98,Lagos,5,9,2022,30,23.8,26.2,86.8,6,100,4.17,rain,22.3,192,1015.3,61.3,10,0.32
06/09/2022,684.49,Lagos,6,9,2022,28.3,24,25.7,86,0,0,0,rain,18.4,198.3,1014.9,54.4,10,0.36
07/09/2022,632.87,Lagos,7,9,2022,29,23,26,84.8,0,0,0,rain,18.4,209.3,1013.8,64.4,10,0.39
08/09/2022,563.94,Lagos,8,9,2022,28,24,25.6,90.3,14,100,4.17,rain,25.6,186,1012.9,69.3,10,0.43
09/09/2022,452.94,Lagos,9,9,2022,29,23,26,86.5,2,100,4.17,rain,23.8,200.2,1013.6,59.5,10,0.47
10/09/2022,353.81,Lagos,10,9,2022,26.2,24,25.3,85.2,0.5,100,16.67,rain,30.6,221,1014.4,62.5,10,0.5
11/09/2022,288.73,Lagos,11,9,2022,29.4,23.6,25.9,84,12.9,100,8.33,rain,19.8,252.8,1013.1,95.9,30,0.53
12/09/2022,246.17,Lagos,12,9,2022,28,23.4,25.2,88.1,2,100,4.17,rain,29.2,232.8,1012.6,75.5,10,0.57
13/09/2022,230.21,Lagos,13,9,2022,28.8,23.8,26,86.9,2.9,100,8.33,rain,14.8,205,1013.1,67.6,10,0.6
14/09/2022,251.93,Lagos,14,9,2022,29.8,23.2,26.1,87.9,0.1,100,4.17,rain,22.3,208.1,1012.5,55.9,10,0.63
15/09/2022,411.1,Lagos,15,9,2022,27.8,24.8,25.5,90.3,3,100,4.17,rain,29.2,217.5,1013.4,68.9,10,0.66
16/09/2022,731.82,Lagos,16,9,2022,30,24,26.4,83.1,0.5,100,8.33,rain,23.4,201.5,1013.9,65.9,10,0.69
17/09/2022,698.84,Lagos,17,9,2022,30,24.5,26.6,85.2,0,0,0,rain,21.6,233.6,1012.8,61.4,10,0.75
18/09/2022,501.34,Lagos,18,9,2022,30,23.8,26.5,84.3,2,100,8.33,rain,29.2,211.2,1012.1,68.6,10,0.76
19/09/2022,413,Lagos,19,9,2022,27.9,24,25.2,91.8,59,100,4.17,rain,30.6,217.3,1012.2,86.6,10,0.79
20/09/2022,497.88,Lagos,20,9,2022,30,23.9,26.1,86,4.1,100,8.33,rain,24.1,179.3,1012.9,62.4,10,0.82
21/09/2022,1223.62,Lagos,21,9,2022,30,23.9,25.6,90.3,25.9,100,8.33,rain,18.3,248.2,1013.3,77.7,30,0.86
22/09/2022,2008.09,Lagos,22,9,2022,29,23.8,25.7,88.4,11,100,8.33,rain,14.8,228.1,1012.8,58.1,30,0.89
23/09/2022,2050.16,Lagos,23,9,2022,30,24,26.5,85.3,0,0,0,rain,20.5,204.5,1012.7,64.7,30,0.92
24/09/2022,1451.11,Lagos,24,9,2022,31,23.2,26.6,85.9,13,100,4.17,rain,18.4,218.7,1012.5,64.6,30,0.95
25/09/2022,989.83,Lagos,25,9,2022,31,24.7,26.5,84.7,12,100,4.17,rain,25.9,217.2,1011.8,60.6,30,0
26/09/2022,817.46,Lagos,26,9,2022,27,24.5,25.4,90.3,10,100,4.17,rain,47.5,236.4,1012.4,68.9,30,0.02
27/09/2022,754.09,Lagos,27,9,2022,29,22.8,25.1,88.6,3,100,4.17,rain,22.3,244.9,1013.4,60.8,30,0.06
28/09/2022,852.1,Lagos,28,9,2022,25.5,23.1,24.6,91.6,3,100,8.33,rain,21.6,203.8,1013.8,71,30,0.09
29/09/2022,1332.52,Lagos,29,9,2022,29,23.1,25.3,86.7,0.1,100,4.17,rain,18,220.4,1013,61.1,30,0.13
30/09/2022,2212.09,Lagos,30,9,2022,29,23,25.7,85.6,0,0,0,rain,22.3,215.6,1012.1,65.3,30,0.16
01/10/2022,2684.34,Lagos,1,10,2022,30,16,26.1,84.8,1,100,4.17,rain,25.9,196.8,1013.7,70.7,30,0.2
02/10/2022,2237.72,Lagos,2,10,2022,31,24,27.2,82.3,0.5,100,4.17,rain,20.5,242.3,1014.6,61.6,30,0.23
04/10/2022,1246.38,Lagos,4,10,2022,31,23.8,27.1,83.1,0,0,0,rain,20.5,214.3,1012,59,30,0.31
05/10/2022,856.04,Lagos,5,10,2022,31,24.8,27,84.6,5,100,4.17,rain,25.9,235.1,1012.1,57.6,30,0.34
06/10/2022,596.04,Lagos,6,10,2022,31,24.1,27.1,83,0,0,0,rain,20.5,212.6,1012.4,63.9,30,0.38
07/10/2022,452.94,Lagos,7,10,2022,29,24.9,26.5,86.9,0,0,0,rain,14.8,210.6,1013.1,61.8,30,0.41
08/10/2022,406.38,Lagos,8,10,2022,29.9,24,26.4,87.1,0,0,0,rain,13,217.1,1012.6,48.7,30,0.45
09/10/2022,479.84,Lagos,9,10,2022,29,22.9,25.6,88.9,37,100,8.33,rain,16.6,187.5,1012.9,60.6,10,0.5
10/10/2022,608.54,Lagos,10,10,2022,30.1,23.8,26.3,87.4,0,0,0,rain,18.4,150.6,1013.9,49.5,30,0.52
11/10/2022,612.76,Lagos,11,10,2022,31,24.8,27.3,83.4,0,0,0,rain,14.9,190.5,1013.3,57.9,30,0.55
12/10/2022,500.19,Lagos,12,10,2022,30,24,27.3,80.1,0,0,0,rain,18.4,229.6,1011.8,49.8,30,0.58
13/10/2022,400.79,Lagos,13,10,2022,29,25,26.7,85.9,7,100,4.17,rain,18.4,193.3,1011.6,57.1,30,0.62
14/10/2022,347.34,Lagos,14,10,2022,31.8,23.9,27.2,83.5,0.7,100,8.33,rain,16.6,196.9,1012.7,50.1,30,0.65
15/10/2022,324.09,Lagos,15,10,2022,30.1,25,26.7,85.2,0,0,0,rain,25.9,248.4,1012.5,52,60,0.68
16/10/2022,341.77,Lagos,16,10,2022,31,24,26.8,84.4,0,0,0,rain,18,203.3,1012.3,68,30,0.71
17/10/2022,415.87,Lagos,17,10,2022,32.1,24.7,27.9,84.2,2.5,100,16.67,rain,32.4,196.2,1013,57,30,0.75
18/10/2022,483.17,Lagos,18,10,2022,31,23.3,26.2,88.4,0.5,100,8.33,rain,18.4,211.8,1013.5,59.4,30,0.78
19/10/2022,469.98,Lagos,19,10,2022,32,23.3,27.2,82.6,2,100,4.17,rain,20.5,215.9,1012.9,56.5,30,0.81
20/10/2022,406.38,Lagos,20,10,2022,31,22.5,25.5,89.3,70,100,4.17,rain,25.9,213.6,1012,57.3,30,0.84
21/10/2022,343.35,Lagos,21,10,2022,31,23.8,27.9,77.7,2.5,100,16.67,rain,16.2,188.5,1011.7,63.8,30,0.87
22/10/2022,304.49,Lagos,22,10,2022,32,24.1,27.9,83.4,0,0,0,rain,18.4,219.7,1012.6,55.1,30,0.9
23/10/2022,282.79,Lagos,23,10,2022,32,23.9,27.3,83.9,0,0,0,rain,20.5,213.4,1013.2,61.6,30,0.94
24/10/2022,259.02,Lagos,24,10,2022,31.1,24.1,27.7,84.5,3,100,4.17,rain,16.6,197.8,1012.2,56.4,60,0.97
25/10/2022,245.04,Lagos,25,10,2022,29,24,26.1,88.8,4,100,4.17,rain,27.7,175,1012.1,48.1,30,0
26/10/2022,254.86,Lagos,26,10,2022,30,23.8,26.7,86.6,0.5,100,8.33,rain,17.6,182.7,1011.3,56.8,30,0.04
27/10/2022,276.33,Lagos,27,10,2022,32,24.9,27.5,84.9,0.6,100,12.5,rain,27.7,204.1,1011.8,54.4,60,0.07
28/10/2022,290.74,Lagos,28,10,2022,32,23.8,26.9,84.1,4.1,100,8.33,rain,15.4,231.8,1012.2,51.6,60,0.11
29/10/2022,328.61,Lagos,29,10,2022,30,24,27,84.8,0,0,0,rain,12.2,210.8,1011.7,52.4,30,0.14
30/10/2022,347.34,Lagos,30,10,2022,31.8,24,27.4,85.5,0,0,0,rain,11.5,265.5,1010.8,56.5,30,0.18
31/10/2022,305.2,Lagos,31,10,2022,31,24,27.2,83.6,7,100,4.17,rain,12.8,199.1,1011.2,53.6,60,0.21
02/11/2022,201.77,Lagos,2,11,2022,34.1,25,29,82.1,0,0,0,rain,18.4,213.4,1011.8,58.4,60,0.29
03/11/2022,172.38,Lagos,3,11,2022,31,25.9,27.5,87.1,0,0,0,rain,16.6,216.7,1012.2,50.5,60,0.32
04/11/2022,154.96,Lagos,4,11,2022,32,25,27.2,87,6,100,4.17,rain,18.4,243.7,1012,55,60,0.36
05/11/2022,145.89,Lagos,5,11,2022,32.9,25,27.9,86.2,0,0,0,rain,18.4,183.9,1012,57.7,30,0.39
07/11/2022,136.09,Lagos,7,11,2022,35,24.8,28.8,79.7,0.8,100,12.5,rain,22.3,193.1,1012.5,55.7,60,0.46
08/11/2022,130.83,Lagos,8,11,2022,34,25,28.7,80.6,0,0,0,rain,20.5,201.8,1012,50.5,60,0.5
09/11/2022,125.47,Lagos,9,11,2022,30,25,26.8,84.9,8,100,8.33,rain,27.7,243.1,1012.7,50.8,60,0.53
10/11/2022,120.62,Lagos,10,11,2022,32,24,27.1,87.1,0,0,0,rain,22.3,200.7,1011.5,53.3,75,0.56
11/11/2022,117.58,Lagos,11,11,2022,33,23.9,27.9,78.4,2,100,4.17,rain,18.4,199.6,1012.3,57.5,75,0.6
12/11/2022,116.76,Lagos,12,11,2022,33,23,27.8,79.7,2,100,4.17,rain,20.7,178.8,1012.5,53.1,60,0.63
13/11/2022,117.03,Lagos,13,11,2022,32,24,27.7,80.8,11,100,4.17,rain,23.8,172.7,1012.8,51.1,60,0.66
14/11/2022,117.3,Lagos,14,11,2022,32,25.1,28,84.4,0,0,0,rain,24.8,247.7,1012.7,52.9,60,0.69
16/11/2022,120.9,Lagos,16,11,2022,34,25,28.8,76.1,0.3,100,4.17,rain,22.3,275.1,1012,45.8,60,0.75
19/11/2022,127.53,Lagos,19,11,2022,31,25,27.1,86.5,0.1,100,4.17,rain,35,208.6,1011.7,57,30,0.85
21/11/2022,122.88,Lagos,21,11,2022,33.8,25,28.6,80.5,0,0,0,rain,16.6,205.4,1012.1,45.6,60,0.92
22/11/2022,118.95,Lagos,22,11,2022,32.1,25,27.9,84.7,0,0,0,rain,14.8,213.8,1011.3,49.4,60,0.95
23/11/2022,116.22,Lagos,23,11,2022,33,25,28.5,80.6,0.1,100,4.17,rain,19.8,208.6,1010.3,46.3,30,0
24/11/2022,114.61,Lagos,24,11,2022,33,25.6,28.1,78.9,0.1,100,4.17,rain,22.3,237.8,1009.8,46.6,30,0.02
26/11/2022,111.98,Lagos,26,11,2022,34,24.9,28.8,78.9,0.1,100,4.17,rain,20.4,206.1,1011.1,50.5,60,0.09
27/11/2022,110.43,Lagos,27,11,2022,32,25,27.8,83.3,42,100,4.17,rain,22.7,199.3,1009.6,46,60,0.12
28/11/2022,109.15,Lagos,28,11,2022,32,23,26.4,86.6,54,100,4.17,rain,27.7,223.7,1008.8,45.9,60,0.16
30/11/2022,109.15,Lagos,30,11,2022,31.8,23.4,26.7,87.7,2,100,4.17,rain,7.6,207.2,1008.8,52.1,30,0.25
02/12/2022,111.98,Lagos,2,12,2022,31,24,27.1,88.8,7,100,4.17,rain,24.1,210.2,1009.2,48.1,30,0.3
03/12/2022,117.3,Lagos,3,12,2022,33,24.6,28.2,83.9,2,100,4.17,rain,18.4,211.3,1008.7,43.6,60,0.33
08/12/2022,115.95,Lagos,8,12,2022,33,17.5,27.7,83.3,0,0,0,rain,27.7,188,1011.3,51.6,75,0.5
09/12/2022,112.76,Lagos,9,12,2022,33.9,24,28.1,81.3,0.2,100,4.17,rain,13,149.4,1012.1,49.6,60,0.54
14/12/2022,103.47,Lagos,14,12,2022,34,25,28.3,76.1,0.9,100,4.17,rain,25.2,228.4,1010.1,57.8,60,0.71
16/12/2022,101.8,Lagos,16,12,2022,34,25,28.3,79.4,0.1,100,4.17,rain,23.4,207.8,1009.3,54.1,60,0.75
18/12/2022,100.86,Lagos,18,12,2022,32,25.1,27.7,85.7,0,0,0,rain,13.1,228.7,1011.2,51.6,60,0.84
20/01/2023,93.19,Lagos,20,1,2023,35,25,28.8,77.8,0,0,0,rain,18.4,188.3,1011.4,48.4,75,0.95
20/01/2023,93.19,Lagos,20,1,2023,35,25,28.8,77.8,0,0,0,rain,18.4,188.3,1011.4,48.4,75,0.95
22/01/2023,93.19,Lagos,22,1,2023,34.8,26.8,29.2,78.7,0.2,100,4.17,rain,15.8,217.1,1010.3,49.1,75,0.02
22/01/2023,93.19,Lagos,22,1,2023,34.8,26.8,29.2,78.7,0.2,100,4.17,rain,15.8,217.1,1010.3,49.1,75,0.02
24/01/2023,94.28,Lagos,24,1,2023,35,25,29.4,77.6,0,0,0,rain,18.7,195.2,1010.4,45.7,75,0.09
24/01/2023,94.28,Lagos,24,1,2023,35,25,29.4,77.6,0,0,0,rain,18.7,195.2,1010.4,45.7,75,0.09
25/01/2023,94.72,Lagos,25,1,2023,35,25,29.2,78.5,0,0,0,rain,18.4,194.3,1009.7,47.7,75,0.12
25/01/2023,94.72,Lagos,25,1,2023,35,25,29.2,78.5,0,0,0,rain,18.4,194.3,1009.7,47.7,75,0.12
26/01/2023,94.94,Lagos,26,1,2023,35,26,29.4,78.9,0,0,0,rain,22.3,199,1009.5,44.3,75,0.15
26/01/2023,94.94,Lagos,26,1,2023,35,26,29.4,78.9,0,0,0,rain,22.3,199,1009.5,44.3,75,0.15
27/01/2023,95.38,Lagos,27,1,2023,35,26,29,82.2,0,0,0,rain,28.4,199.5,1009.4,57.1,75,0.19
27/01/2023,95.38,Lagos,27,1,2023,35,26,29,82.2,0,0,0,rain,28.4,199.5,1009.4,57.1,75,0.19
28/01/2023,95.83,Lagos,28,1,2023,32.8,22.9,27.5,85.4,6,100,4.17,rain,25.9,200.8,1010.5,50.2,75,0.25
28/01/2023,95.83,Lagos,28,1,2023,32.8,22.9,27.5,85.4,6,100,4.17,rain,25.9,200.8,1010.5,50.2,75,0.25
29/01/2023,96.95,Lagos,29,1,2023,34,25,28.9,78,6,100,4.17,rain,18.3,210.3,1010.3,48.1,60,0.25
29/01/2023,96.95,Lagos,29,1,2023,34,25,28.9,78,6,100,4.17,rain,18.3,210.3,1010.3,48.1,60,0.25
02/02/2023,100.62,Lagos,2,2,2023,34,25,29,79.6,0,0,0,rain,21.7,191.9,1011.6,54.3,75,0.39
02/02/2023,100.62,Lagos,2,2,2023,34,25,29,79.6,0,0,0,rain,21.7,191.9,1011.6,54.3,75,0.39
03/02/2023,100.16,Lagos,3,2,2023,34.2,25,29.2,80.2,0.1,100,4.17,rain,16.6,182.7,1011.5,47.7,75,0.42
03/02/2023,100.16,Lagos,3,2,2023,34.2,25,29.2,80.2,0.1,100,4.17,rain,16.6,182.7,1011.5,47.7,75,0.42
04/02/2023,99.69,Lagos,4,2,2023,34,25,29.1,81.5,0,0,0,rain,21.3,193.3,1011.3,52.6,75,0.46
04/02/2023,99.69,Lagos,4,2,2023,34,25,29.1,81.5,0,0,0,rain,21.3,193.3,1011.3,52.6,75,0.46
05/02/2023,98.77,Lagos,5,2,2023,35,26.9,29.5,79.4,0,0,0,rain,24.1,208.3,1011.1,57.8,75,0.5
05/02/2023,98.77,Lagos,5,2,2023,35,26.9,29.5,79.4,0,0,0,rain,24.1,208.3,1011.1,57.8,75,0.5
06/02/2023,97.86,Lagos,6,2,2023,34,26,29.2,77.6,0,0,0,rain,22.3,205.8,1010.8,58,75,0.52
06/02/2023,97.86,Lagos,6,2,2023,34,26,29.2,77.6,0,0,0,rain,22.3,205.8,1010.8,58,75,0.52
07/02/2023,97.17,Lagos,7,2,2023,34,25,28.8,75.4,1,100,8.33,rain,22.7,195.8,1010.7,62.3,75,0.56
07/02/2023,97.17,Lagos,7,2,2023,34,25,28.8,75.4,1,100,8.33,rain,22.7,195.8,1010.7,62.3,75,0.56
08/02/2023,96.27,Lagos,8,2,2023,34.5,25,28.9,82,0,0,0,rain,16.6,190.8,1011.2,50.7,60,0.59
08/02/2023,96.27,Lagos,8,2,2023,34.5,25,28.9,82,0,0,0,rain,16.6,190.8,1011.2,50.7,60,0.59
09/02/2023,95.83,Lagos,9,2,2023,33.5,25,29.1,79.6,0,0,0,rain,18.3,197.1,1010.9,48.8,60,0.63
09/02/2023,95.83,Lagos,9,2,2023,33.5,25,29.1,79.6,0,0,0,rain,18.3,197.1,1010.9,48.8,60,0.63
10/02/2023,95.16,Lagos,10,2,2023,36.5,25.9,29.4,78.5,0,0,0,rain,37.1,189.1,1010.8,50.6,60,0.66
10/02/2023,95.16,Lagos,10,2,2023,36.5,25.9,29.4,78.5,0,0,0,rain,37.1,189.1,1010.8,50.6,60,0.66
11/02/2023,94.5,Lagos,11,2,2023,35,26,29.5,80.7,0,0,0,rain,23.8,204.4,1010.5,57.2,75,0.7
11/02/2023,94.5,Lagos,11,2,2023,35,26,29.5,80.7,0,0,0,rain,23.8,204.4,1010.5,57.2,75,0.7
12/02/2023,93.84,Lagos,12,2,2023,35.1,25.9,29.4,80.8,0,0,0,rain,25.2,204.1,1009.8,43,75,0.73
12/02/2023,93.84,Lagos,12,2,2023,35.1,25.9,29.4,80.8,0,0,0,rain,25.2,204.1,1009.8,43,75,0.73
13/02/2023,92.97,Lagos,13,2,2023,34.5,26,29.4,81.5,0,0,0,rain,14.8,206.9,1010.4,45.3,60,0.75
13/02/2023,92.97,Lagos,13,2,2023,34.5,26,29.4,81.5,0,0,0,rain,14.8,206.9,1010.4,45.3,60,0.75
22/02/2023,88.54,Lagos,22,2,2023,35,26,29.8,77.9,0,0,0,rain,16.6,194.7,1010.8,38,75,0.07
22/02/2023,88.54,Lagos,22,2,2023,35,26,29.8,77.9,0,0,0,rain,16.6,194.7,1010.8,38,75,0.07
23/02/2023,88.33,Lagos,23,2,2023,35.1,27,29.8,82.4,0,0,0,rain,18.4,193.7,1010.5,37.7,100,0.1
23/02/2023,88.33,Lagos,23,2,2023,35.1,27,29.8,82.4,0,0,0,rain,18.4,193.7,1010.5,37.7,100,0.1
24/02/2023,87.92,Lagos,24,2,2023,33.9,26,28.5,83.9,0.6,100,12.5,rain,30.2,218.2,1009.9,80.7,100,0.14
24/02/2023,87.92,Lagos,24,2,2023,33.9,26,28.5,83.9,0.6,100,12.5,rain,30.2,218.2,1009.9,80.7,100,0.14
25/02/2023,87.92,Lagos,25,2,2023,34,27.7,29.2,79,0.4,100,8.33,rain,31.7,211,1010.4,78.8,100,0.17
25/02/2023,87.92,Lagos,25,2,2023,34,27.7,29.2,79,0.4,100,8.33,rain,31.7,211,1010.4,78.8,100,0.17
26/02/2023,88.54,Lagos,26,2,2023,35.1,24.1,28.1,81.1,4.5,100,25,rain,26.6,220.3,1010.7,68.8,100,0.2
26/02/2023,88.54,Lagos,26,2,2023,35.1,24.1,28.1,81.1,4.5,100,25,rain,26.6,220.3,1010.7,68.8,100,0.2
27/02/2023,89.36,Lagos,27,2,2023,35,27.4,29.4,78.6,0.1,100,4.17,rain,50.4,213.9,1011.9,79.2,75,0.25
27/02/2023,89.36,Lagos,27,2,2023,35,27.4,29.4,78.6,0.1,100,4.17,rain,50.4,213.9,1011.9,79.2,75,0.25
28/02/2023,90.41,Lagos,28,2,2023,36,24,28.9,76.2,0.9,100,4.17,rain,22.3,185.8,1013.3,40.7,100,0.27
28/02/2023,90.41,Lagos,28,2,2023,36,24,28.9,76.2,0.9,100,4.17,rain,22.3,185.8,1013.3,40.7,100,0.27
01/03/2023,91.47,Lagos,1,3,2023,35,24,28.7,76.4,29,100,8.33,rain,18.4,184.8,1012.2,46.9,75,0.3
01/03/2023,91.47,Lagos,1,3,2023,35,24,28.7,76.4,29,100,8.33,rain,18.4,184.8,1012.2,46.9,75,0.3
02/03/2023,92.11,Lagos,2,3,2023,34,26,29.5,78.5,0,0,0,rain,22.3,178.7,1011,52.5,75,0.33
02/03/2023,92.11,Lagos,2,3,2023,34,26,29.5,78.5,0,0,0,rain,22.3,178.7,1011,52.5,75,0.33
03/03/2023,92.54,Lagos,3,3,2023,34,25,28.8,84.3,0.2,100,8.33,rain,64.8,152.2,1011,57.9,75,0.37
03/03/2023,92.54,Lagos,3,3,2023,34,25,28.8,84.3,0.2,100,8.33,rain,64.8,152.2,1011,57.9,75,0.37
04/03/2023,94.5,Lagos,4,3,2023,34,24,28.5,80.1,0,0,0,rain,18.4,207.1,1011,56.8,75,0.4
04/03/2023,94.5,Lagos,4,3,2023,34,24,28.5,80.1,0,0,0,rain,18.4,207.1,1011,56.8,75,0.4
06/03/2023,96.05,Lagos,6,3,2023,34,24.8,29.2,80.2,7,100,4.17,rain,26.6,191.6,1009.4,59.8,75,0.46
06/03/2023,96.05,Lagos,6,3,2023,34,24.8,29.2,80.2,7,100,4.17,rain,26.6,191.6,1009.4,59.8,75,0.46
07/03/2023,96.72,Lagos,7,3,2023,33,23,27.5,80.9,37,100,4.17,rain,22.3,165.5,1009.2,44.5,30,0.5
07/03/2023,96.72,Lagos,7,3,2023,33,23,27.5,80.9,37,100,4.17,rain,22.3,165.5,1009.2,44.5,30,0.5
08/03/2023,98.54,Lagos,8,3,2023,34,26,29.3,79.4,0.1,100,4.17,rain,22.3,179.9,1009.9,48.5,60,0.53
08/03/2023,98.54,Lagos,8,3,2023,34,26,29.3,79.4,0.1,100,4.17,rain,22.3,179.9,1009.9,48.5,60,0.53
11/03/2023,104.2,Lagos,11,3,2023,33,25,28.4,77.7,0.9,100,4.17,rain,31.4,141.3,1010.2,48.5,75,0.64
11/03/2023,104.2,Lagos,11,3,2023,33,25,28.4,77.7,0.9,100,4.17,rain,31.4,141.3,1010.2,48.5,75,0.64
13/03/2023,102.99,Lagos,13,3,2023,33.7,25,28.3,75.9,0,0,0,rain,25.6,201.7,1010.2,40.8,75,0.71
13/03/2023,102.99,Lagos,13,3,2023,33.7,25,28.3,75.9,0,0,0,rain,25.6,201.7,1010.2,40.8,75,0.71
14/03/2023,100.62,Lagos,14,3,2023,34,25,28.9,76.9,0,0,0,rain,25.9,196.1,1009.3,50.2,75,0.74
14/03/2023,100.62,Lagos,14,3,2023,34,25,28.9,76.9,0,0,0,rain,25.9,196.1,1009.3,50.2,75,0.74
15/03/2023,98.77,Lagos,15,3,2023,34,26.1,29.1,80.4,5,100,8.33,rain,29.5,194.9,1008.9,50.8,75,0.75
15/03/2023,98.77,Lagos,15,3,2023,34,26.1,29.1,80.4,5,100,8.33,rain,29.5,194.9,1008.9,50.8,75,0.75
16/03/2023,98.31,Lagos,16,3,2023,35,23,27.7,80.3,10,100,4.17,rain,22.3,201.5,1008.8,53.5,75,0.81
16/03/2023,98.31,Lagos,16,3,2023,35,23,27.7,80.3,10,100,4.17,rain,22.3,201.5,1008.8,53.5,75,0.81
17/03/2023,98.54,Lagos,17,3,2023,33.1,24,27.5,82.7,0,0,0,rain,24.8,190.4,1009.1,46.1,100,0.85
17/03/2023,98.54,Lagos,17,3,2023,33.1,24,27.5,82.7,0,0,0,rain,24.8,190.4,1009.1,46.1,100,0.85
18/03/2023,99.23,Lagos,18,3,2023,33,23.1,27.3,81.3,51,100,8.33,rain,27.7,187.2,1010.4,54,75,0.88
18/03/2023,99.23,Lagos,18,3,2023,33,23.1,27.3,81.3,51,100,8.33,rain,27.7,187.2,1010.4,54,75,0.88
21/03/2023,101.8,Lagos,21,3,2023,33.1,25.2,29.2,72.1,0.4,100,12.5,rain,33.5,210.1,1010.4,65.4,60,0
21/03/2023,101.8,Lagos,21,3,2023,33.1,25.2,29.2,72.1,0.4,100,12.5,rain,33.5,210.1,1010.4,65.4,60,0
22/03/2023,105.17,Lagos,22,3,2023,31.9,23,27.1,81.3,17,100,4.17,rain,18.4,216.6,1012,49.2,60,0.02
22/03/2023,105.17,Lagos,22,3,2023,31.9,23,27.1,81.3,17,100,4.17,rain,18.4,216.6,1012,49.2,60,0.02
24/03/2023,118.12,Lagos,24,3,2023,32,23,27.2,80.2,4,100,4.17,rain,29.5,170.2,1011,49.8,60,0.09
24/03/2023,118.12,Lagos,24,3,2023,32,23,27.2,80.2,4,100,4.17,rain,29.5,170.2,1011,49.8,60,0.09
25/03/2023,125.47,Lagos,25,3,2023,33,26,29.2,77.7,0,0,0,rain,18.4,174.4,1011.5,45.9,60,0.12
25/03/2023,125.47,Lagos,25,3,2023,33,26,29.2,77.7,0,0,0,rain,18.4,174.4,1011.5,45.9,60,0.12
27/03/2023,140.91,Lagos,27,3,2023,32,23,27.3,82,17,100,4.17,rain,14.8,220.8,1011.3,51.6,30,0.19
27/03/2023,140.91,Lagos,27,3,2023,32,23,27.3,82,17,100,4.17,rain,14.8,220.8,1011.3,51.6,30,0.19
29/03/2023,140.91,Lagos,29,3,2023,33.1,26.8,29.4,77.7,0,0,0,rain,24.1,192.5,1011.4,51.1,75,0.25
29/03/2023,140.91,Lagos,29,3,2023,33.1,26.8,29.4,77.7,0,0,0,rain,24.1,192.5,1011.4,51.1,75,0.25
30/03/2023,135.14,Lagos,30,3,2023,34,26.8,29.3,81,0,0,0,rain,24.1,212.3,1011.7,56.4,75,0.28
30/03/2023,135.14,Lagos,30,3,2023,34,26.8,29.3,81,0,0,0,rain,24.1,212.3,1011.7,56.4,75,0.28
03/04/2023,114.08,Lagos,3,4,2023,33.1,26.4,29.7,75.2,0,0,0,rain,116.6,199.1,1008.9,48.9,75,0.41
03/04/2023,114.08,Lagos,3,4,2023,33.1,26.4,29.7,75.2,0,0,0,rain,116.6,199.1,1008.9,48.9,75,0.41
06/04/2023,107.64,Lagos,6,4,2023,34,26.1,29.6,76.9,0,0,0,rain,65.4,232.3,1009.2,55.1,75,0.5
06/04/2023,107.64,Lagos,6,4,2023,34,26.1,29.6,76.9,0,0,0,rain,65.4,232.3,1009.2,55.1,75,0.5
07/04/2023,106.65,Lagos,7,4,2023,34,26.1,29.6,77.6,0,0,0,rain,25.9,210.7,1009.5,53.3,75,0.55
07/04/2023,106.65,Lagos,7,4,2023,34,26.1,29.6,77.6,0,0,0,rain,25.9,210.7,1009.5,53.3,75,0.55
08/04/2023,108.4,Lagos,8,4,2023,34,25,28.6,80,0,0,0,rain,25.9,229,1009.7,63,60,0.58
08/04/2023,108.4,Lagos,8,4,2023,34,25,28.6,80,0,0,0,rain,25.9,229,1009.7,63,60,0.58
09/04/2023,116.49,Lagos,9,4,2023,32,23,27.8,79.5,2,100,4.17,rain,25.9,209.8,1010.8,51.1,60,0.62
09/04/2023,116.49,Lagos,9,4,2023,32,23,27.8,79.5,2,100,4.17,rain,25.9,209.8,1010.8,51.1,60,0.62
